Date,Close,Returns
2012-01-03,38.564998626708984,0.0
2012-01-04,38.665000915527344,0.002593084205352536
2012-01-05,38.78499984741211,0.0031035543526025666
2012-01-06,38.90999984741211,0.003222895461951092
2012-01-09,38.89500045776367,-0.0003854893268377957
2012-01-10,39.310001373291016,0.010669775308988605
2012-01-11,39.279998779296875,-0.0007632305506487524
2012-01-12,39.439998626708984,0.004073315997566773
2012-01-13,39.224998474121094,-0.005451322517092905
2012-01-17,39.3650016784668,0.0035692341565818353
2012-01-18,39.224998474121094,-0.003556540032418898
2012-01-19,39.875,0.01657110391751182
2012-01-20,39.8849983215332,0.00025074160584837024
2012-01-23,40.220001220703125,0.008399220590892265
2012-01-24,40.435001373291016,0.005345602835964636
2012-01-25,40.93000030517578,0.012241842835987393
2012-01-26,40.45000076293945,-0.01172732808838095
2012-01-27,40.57500076293945,0.003090234799563385
2012-01-30,40.70000076293945,0.003080714667889062
2012-01-31,40.904998779296875,0.005036806204290922
2012-02-01,41.94499969482422,0.025424787839224194
2012-02-02,41.435001373291016,-0.012158739426481269
2012-02-03,41.959999084472656,0.012670392030445399
2012-02-06,42.1150016784668,0.003694056181509753
2012-02-07,41.89500045776367,-0.005223820774904797
2012-02-08,41.849998474121094,-0.001074161192287093
2012-02-09,42.005001068115234,0.003703765821879035
2012-02-10,41.98500061035156,-0.00047614467932610705
2012-02-13,41.97999954223633,-0.00011911558991384297
2012-02-14,42.375,0.009409253503356085
2012-02-15,42.94499969482422,0.013451320231840036
2012-02-16,42.7400016784668,-0.004773501404451763
2012-02-17,42.86000061035156,0.002807649208521834
2012-02-21,43.0,0.003266434616303382
2012-02-22,42.959999084472656,-0.000930253849473095
2012-02-23,42.98500061035156,0.0005819722162876406
2012-02-24,43.400001525878906,0.009654551811903556
2012-02-27,43.10499954223633,-0.006797280490109525
2012-02-28,43.380001068115234,0.006379805795136306
2012-02-29,43.275001525878906,-0.002420459650783746
2012-03-01,43.40999984741211,0.0031195451594028256
2012-03-02,43.3650016784668,-0.0010365853283456072
2012-03-05,43.29999923706055,-0.0014989608875889404
