Date,Close,Returns
2012-01-03,39.5,0.0
2012-01-04,39.83000183105469,0.008354476735561667
2012-01-05,39.29999923706055,-0.013306617364524098
2012-01-06,38.869998931884766,-0.010941483804668417
2012-01-09,39.040000915527344,0.004373604021458588
2012-01-10,40.599998474121094,0.039958952920344126
2012-01-11,41.650001525878906,0.025862145103948686
2012-01-12,42.45000076293945,0.019207664051668072
2012-01-13,42.0,-0.010600724495918534
2012-01-17,43.06999969482422,0.025476183210100478
2012-01-18,44.470001220703125,0.03250525971206697
2012-01-19,44.369998931884766,-0.0022487584005688177
2012-01-20,43.099998474121094,-0.028622954436247183
2012-01-23,43.880001068115234,0.01809750862201276
2012-01-24,43.970001220703125,0.0020510517410468054
2012-01-25,46.08000183105469,0.04798727659252555
2012-01-26,46.5,0.00911454323472416
2012-01-27,46.130001068115234,-0.007956966277091748
2012-01-30,46.099998474121094,-0.0006503922241370974
2012-01-31,46.209999084472656,0.002386130455368951
2012-02-01,46.15999984741211,-0.0010820003906328868
2012-02-02,45.5099983215332,-0.014081488908742834
2012-02-03,46.47999954223633,0.021314024532586462
2012-02-06,46.72999954223633,0.005378657540063614
2012-02-07,45.75,-0.020971529035658687
2012-02-08,46.529998779296875,0.01704915364583326
2012-02-09,46.41999816894531,-0.0023640793732516707
2012-02-10,44.939998626708984,-0.03188280053027748
2012-02-13,44.65999984741211,-0.006230502622455947
2012-02-14,42.959999084472656,-0.03806540010630932
2012-02-15,42.400001525878906,-0.013035325198509029
2012-02-16,43.84000015258789,0.033962230539781535
2012-02-17,43.040000915527344,-0.018248157716151847
2012-02-21,43.970001220703125,0.021607813322333635
2012-02-22,44.119998931884766,0.0034113647263447344
2012-02-23,43.779998779296875,-0.007706259311402119
2012-02-24,43.90999984741211,0.0029694168967566714
2012-02-27,43.310001373291016,-0.013664278665590945
2012-02-28,43.65999984741211,0.008081239044636312
2012-02-29,42.560001373291016,-0.02519465135056098
2012-03-01,42.90999984741211,0.008223648092754443
2012-03-02,42.029998779296875,-0.020508065048811863
2012-03-05,40.45000076293945,-0.03759214994637827
2012-03-06,39.439998626708984,-0.02496914999210187
2012-03-07,38.9900016784668,-0.011409659328371458
2012-03-08,39.5,0.013080233382366302
2012-03-09,38.779998779296875,-0.018227879005142444
2012-03-12,38.2599983215332,-0.013408985923983097
2012-03-13,39.09000015258789,0.021693723666149634
2012-03-14,38.119998931884766,-0.02481456170163021
2012-03-15,38.349998474121094,0.006033566334755269
2012-03-16,38.560001373291016,0.005475955867681126
2012-03-19,39.13999938964844,0.015041441797228883
2012-03-20,39.150001525878906,0.0002555476848862259
2012-03-21,39.79999923706055,0.016602750596369287
