Date,Close,Returns
2012-01-03,31.489999771118164,0.0
2012-01-04,31.3799991607666,-0.0034931918434769615
2012-01-05,31.690000534057617,0.009878947787818948
2012-01-06,31.899999618530273,0.006626667116870655
2012-01-09,31.81999969482422,-0.002507834628925343
2012-01-10,31.389999389648438,-0.013513523233808389
2012-01-11,31.739999771118164,0.01115006015531006
2012-01-12,31.950000762939453,0.006616288384865721
2012-01-13,31.93000030517578,-0.0006259924033200637
2012-01-17,32.369998931884766,0.01378010092400972
2012-01-18,32.439998626708984,0.0021624867820204674
2012-01-19,32.93000030517578,0.01510486125802002
2012-01-20,32.88999938964844,-0.0012147256348812308
2012-01-23,32.900001525878906,0.00030410873870723165
2012-01-24,32.65999984741211,-0.007294883505644001
2012-01-25,32.900001525878906,0.007348489883284959
2012-01-26,33.400001525878906,0.015197567684205326
2012-01-27,33.470001220703125,0.0020957991504875206
2012-01-30,33.56999969482422,0.0029877045256645474
2012-01-31,33.72999954223633,0.0047661557601019755
2012-02-01,33.68000030517578,-0.0014823373180880006
2012-02-02,33.709999084472656,0.0008907000898175088
2012-02-03,33.90999984741211,0.0059329803729237796
2012-02-06,33.869998931884766,-0.0011796200444511573
2012-02-07,34.290000915527344,0.01240041325325203
2012-02-08,34.470001220703125,0.005249352591713441
2012-02-09,34.279998779296875,-0.005512110086382416
2012-02-10,33.9900016784668,-0.008459659018576704
2012-02-13,33.95000076293945,-0.001176843587880283
2012-02-14,33.97999954223633,0.0008836164542778135
2012-02-15,33.66999816894531,-0.009123054074962278
2012-02-16,34.099998474121094,0.012771022529261211
2012-02-17,33.81999969482422,-0.008211108264693068
2012-02-21,33.5,-0.009461847951263924
2012-02-22,33.65999984741211,0.004776114848122681
2012-02-23,34.119998931884766,0.013666045352285439
2012-02-24,33.91999816894531,-0.0058616872567529565
2012-02-27,33.900001525878906,-0.0005895237071301684
2012-02-28,33.72999954223633,-0.005014807551344758
2012-02-29,34.279998779296875,0.016305936689143596
2012-03-01,34.189998626708984,-0.0026254421176422627
2012-03-02,33.880001068115234,-0.009066907605886354
2012-03-05,34.06999969482422,0.005607987624527855
